comp_name	index	attr_name	attr_type	note
UIStatisticsGroupPrefab	2	m_Category	Game.Prefabs.UIStatisticsCategoryPrefab	
UIStatisticsGroupPrefab	3	m_UnitType	Game.City.StatisticUnitType	
UIStatisticsGroupPrefab	4	m_Stacked	System.Boolean	
UITagPrefab	0			
UITagPrefab	1	m_Override	System.String	If set, the override is used as a UI tag instead of the generated tag.
UIToolbarBottomConfigurationPrefab	0			
UIToolbarBottomConfigurationPrefab	1	m_MoneyTrendThresholds	Game.Prefabs.UITrendThresholds	
UIToolbarBottomConfigurationPrefab	2	m_PopulationTrendThresholds	Game.Prefabs.UITrendThresholds	
UIToolbarGroupPrefab	0			
UIToolbarGroupPrefab	1	m_Priority	System.Int32	
UITransportConfigurationPrefab	0			
UITransportConfigurationPrefab	1	m_TransportInfoview	Game.Prefabs.InfoviewPrefab	
UITransportConfigurationPrefab	2	m_RoutesInfomode	Game.Prefabs.InfomodePrefab	
UITransportConfigurationPrefab	3	m_TicketPricePolicy	Game.Prefabs.PolicyPrefab	
UITransportConfigurationPrefab	4	m_OutOfServicePolicy	Game.Prefabs.PolicyPrefab	
UITransportConfigurationPrefab	5	m_VehicleCountPolicy	Game.Prefabs.PolicyPrefab	
UITransportConfigurationPrefab	6	m_DayRoutePolicy	Game.Prefabs.PolicyPrefab	
UITransportConfigurationPrefab	7	m_NightRoutePolicy	Game.Prefabs.PolicyPrefab	
UITransportConfigurationPrefab	8	m_PassengerSummaryItems	Game.Prefabs.UITransportSummaryItem[]	
UITransportConfigurationPrefab	9	m_CargoSummaryItems	Game.Prefabs.UITransportSummaryItem[]	
UITransportConfigurationPrefab	10	m_PassengerLineTypes	Game.Prefabs.UITransportItem[]	
UITransportConfigurationPrefab	11	m_CargoLineTypes	Game.Prefabs.UITransportItem[]	
UITutorialGroupPrefab	0			
UIWhatsNewPanelPrefab	0			
UIWhatsNewPanelPrefab	1	m_Pages	Game.Prefabs.UIWhatsNewPanelPrefab+UIWhatsNewPanelPage[]	
UndergroundMesh	0			
UndergroundMesh	1	m_IsTunnel	System.Boolean	
UndergroundMesh	2	m_IsPipeline	System.Boolean	
UndergroundMesh	3	m_IsSubPipeline	System.Boolean	
UndergroundNetSections	0			
UndergroundNetSections	1	m_Sections	Game.Prefabs.NetSectionInfo[]	
UnderwaterObject	0			
UnderwaterObject	1	m_AllowDryland	System.Boolean	
UniqueObject	0			
Unlockable	0			
Unlockable	1	m_RequireAll	Game.Prefabs.PrefabBase[]	
Unlockable	2	m_RequireAny	Game.Prefabs.PrefabBase[]	
Unlockable	3	m_IgnoreDependencies	System.Boolean	
UnlockAtStartMode	0			
UnlockAtStartMode	1	m_Prefabs	Game.Prefabs.PrefabBase[]	
UnlockAtStartMode	2	m_Requirement	Game.Prefabs.PrefabBase	
UnlockFilter	0			
UnlockFilter	1	m_UnlockUniqueID	System.Int32	
UnlockOnBuild	0			
UnlockOnBuild	1	m_Unlocks	Game.Prefabs.ObjectBuiltRequirementPrefab[]	
UpkeepModifier	0			
UpkeepModifier	1	m_Modifiers	Game.Prefabs.UpkeepModifierInfo[]	
UtilityLane	0			
UtilityLane	1	m_UtilityType	Game.Net.UtilityTypes	
UtilityLane	2	m_LocalConnectionLane	Game.Prefabs.NetLanePrefab	
UtilityLane	3	m_LocalConnectionLane2	Game.Prefabs.NetLanePrefab	
UtilityLane	4	m_NodeObject	Game.Prefabs.ObjectPrefab	
UtilityLane	5	m_Width	System.Single	
UtilityLane	6	m_VisualCapacity	System.Single	
UtilityLane	7	m_Hanging	System.Single	
UtilityLane	8	m_Underground	System.Boolean	
UtilityObject	0			
UtilityObject	1	m_UtilityType	Game.Net.UtilityTypes	
UtilityObject	2	m_UtilityPosition	Unity.Mathematics.float3	
VehicleInfomodePrefab	0			
VehicleInfomodePrefab	1	m_Type	Game.Prefabs.VehicleType	
VehicleInfomodePrefab	2	m_Color	UnityEngine.Color	
VehicleInfomodePrefab	3	m_IncludeInGroups	Game.Prefabs.InfomodeGroupPrefab[]	
VehicleInfomodePrefab	4	m_Priority	System.Int32	
VehicleInfomodePrefab	5	editor	System.Boolean	
VehicleLaunch	0			
VehicleLaunch	1	m_TransportType	Game.Prefabs.TransportType	
VehicleMarker	0			
VehicleMarker	1	m_VehicleType	Game.Prefabs.VehicleType	
VehicleSFX	0			
VehicleSFX	1	m_SpeedLimits	Unity.Mathematics.float2	
VehicleSFX	2	m_SpeedPitches	Unity.Mathematics.float2	
VehicleSFX	3	m_SpeedVolumes	Unity.Mathematics.float2	
VehicleSideEffects	0			
VehicleSideEffects	1	m_RoadWear	Unity.Mathematics.float2	
VehicleSideEffects	2	m_NoisePollution	Unity.Mathematics.float2	
VehicleSideEffects	3	m_AirPollution	Unity.Mathematics.float2	
VerifiedPathPrefab	0			
VerifiedPathPrefab	1	m_RouteRoadType	Game.Net.RoadTypes	
VerifiedPathPrefab	2	m_SizeClass	Game.Vehicles.SizeClass	
VerifiedPathPrefab	3	m_Material	UnityEngine.Material	
VerifiedPathPrefab	4	m_Width	System.Single	
VerifiedPathPrefab	5	m_SegmentLength	System.Single	
VerifiedPathPrefab	6	m_Color	UnityEngine.Color	
VerifiedPathPrefab	7	m_LocaleID	System.String	
VFX	0			
VFX	1	m_Effect	UnityEngine.VFX.VisualEffectAsset	
VFX	2	m_MaxCount	System.Int32	
VignetteProperties	0			
VignetteProperties	1	m_Color	UnityEngine.Rendering.ColorParameter	
VignetteProperties	2	m_Center	UnityEngine.Rendering.Vector2Parameter	
VignetteProperties	3	m_Intensity	UnityEngine.Rendering.ClampedFloatParameter	
VignetteProperties	4	m_Smoothness	UnityEngine.Rendering.ClampedFloatParameter	
VignetteProperties	5	m_Roundness	UnityEngine.Rendering.ClampedFloatParameter	
VignetteProperties	6	m_Rounded	UnityEngine.Rendering.BoolParameter	
VignetteProperties	7	m_InterpolationMode	Game.Prefabs.Climate.OverrideablePropertiesComponent+InterpolationMode	
VignetteProperties	8	m_InterpolationTime	System.Single	
VolumetricCloudsProperties	0			
VolumetricCloudsProperties	1	m_BottomAltitude	UnityEngine.Rendering.MinFloatParameter	
VolumetricCloudsProperties	2	m_AltitudeRange	UnityEngine.Rendering.MinFloatParameter	
VolumetricCloudsProperties	3	m_DensityMultiplier	UnityEngine.Rendering.ClampedFloatParameter	
VolumetricCloudsProperties	4	m_DensityCurve	UnityEngine.Rendering.AnimationCurveParameter	
VolumetricCloudsProperties	5	m_ShapeFactor	UnityEngine.Rendering.ClampedFloatParameter	
VolumetricCloudsProperties	6	m_ShapeOffset	UnityEngine.Rendering.Vector3Parameter	
VolumetricCloudsProperties	7	m_ErosionFactor	UnityEngine.Rendering.ClampedFloatParameter	
VolumetricCloudsProperties	8	m_ErosionOcclusion	UnityEngine.Rendering.ClampedFloatParameter	
VolumetricCloudsProperties	9	m_ErosionCurve	UnityEngine.Rendering.AnimationCurveParameter	
VolumetricCloudsProperties	10	m_AmbientOcclusionCurve	UnityEngine.Rendering.AnimationCurveParameter	
VolumetricCloudsProperties	11	m_MultiScattering	UnityEngine.Rendering.ClampedFloatParameter	
VolumetricCloudsProperties	12	m_InterpolationMode	Game.Prefabs.Climate.OverrideablePropertiesComponent+InterpolationMode	
VolumetricCloudsProperties	13	m_InterpolationTime	System.Single	
WatercraftPrefab	0			
WatercraftPrefab	1	m_SizeClass	Game.Vehicles.SizeClass	
WatercraftPrefab	2	m_EnergyType	Game.Vehicles.EnergyTypes	
WatercraftPrefab	3	m_MaxSpeed	System.Single	
WatercraftPrefab	4	m_Acceleration	System.Single	
WatercraftPrefab	5	m_Braking	System.Single	
WatercraftPrefab	6	m_Turning	Unity.Mathematics.float2	
WatercraftPrefab	7	m_AngularAcceleration	System.Single	
WatercraftPrefab	8	m_Meshes	Game.Prefabs.ObjectMeshInfo[]	
WatercraftPrefab	9	m_Circular	System.Boolean	
WaterLevelChangeComponent	0			
WaterLevelChangeComponent	1	m_TargetType	Game.Prefabs.WaterLevelTargetType	
WaterLevelChangeComponent	2	m_ChangeType	Game.Prefabs.WaterLevelChangeType	
WaterLevelChangeComponent	3	m_EscalationDelay	System.Single	
WaterLevelChangeComponent	4	m_Evacuate	System.Boolean	
WaterLevelChangeComponent	5	m_StayIndoors	System.Boolean	
WaterLevelChangeComponent	6	m_DangerLevel	System.Single	How dangerous the disaster is for the cims in the city. Determines how likely cims will leave shelter while the disaster is ongoing
WaterPipeConnection	0			
WaterPipeConnection	1	m_FreshCapacity	System.Int32	
WaterPipeConnection	2	m_SewageCapacity	System.Int32	
WaterPipeConnection	3	m_StormCapacity	System.Int32	
WaterPipeOutsideConnection	0			
WaterPipeParametersPrefab	0			
WaterPipeParametersPrefab	1	m_WaterService	Game.Prefabs.PrefabBase	
WaterPipeParametersPrefab	2	m_WaterNotification	Game.Prefabs.NotificationIconPrefab	
WaterPipeParametersPrefab	3	m_DirtyWaterNotification	Game.Prefabs.NotificationIconPrefab	
WaterPipeParametersPrefab	4	m_SewageNotification	Game.Prefabs.NotificationIconPrefab	
WaterPipeParametersPrefab	5	m_WaterPipeNotConnectedNotification	Game.Prefabs.NotificationIconPrefab	
WaterPipeParametersPrefab	6	m_SewagePipeNotConnectedNotification	Game.Prefabs.NotificationIconPrefab	
WaterPipeParametersPrefab	7	m_NotEnoughWaterCapacityNotification	Game.Prefabs.NotificationIconPrefab	
WaterPipeParametersPrefab	8	m_NotEnoughSewageCapacityNotification	Game.Prefabs.NotificationIconPrefab	
WaterPipeParametersPrefab	9	m_NotEnoughGroundwaterNotification	Game.Prefabs.NotificationIconPrefab	
WaterPipeParametersPrefab	10	m_NotEnoughSurfaceWaterNotification	Game.Prefabs.NotificationIconPrefab	
WaterPipeParametersPrefab	11	m_DirtyWaterPumpNotification	Game.Prefabs.NotificationIconPrefab	
WaterPipeParametersPrefab	12	m_WaterAndSewageAssetMenuPrefab	Game.Prefabs.UIAssetMenuPrefab	
WaterPipeParametersPrefab	13	m_GroundwaterReplenish	System.Single	
WaterPipeParametersPrefab	14	m_GroundwaterPurification	System.Int32	How much the groundwater cell purifies itself per tick (2048 ticks per day)
WaterPipeParametersPrefab	15	m_GroundwaterUsageMultiplier	System.Single	
WaterPipeParametersPrefab	16	m_GroundwaterPumpEffectiveAmount	System.Single	
WaterPipeParametersPrefab	17	m_SurfaceWaterUsageMultiplier	System.Single	
WaterPipeParametersPrefab	18	m_SurfaceWaterPumpEffectiveDepth	System.Single	
WaterPipeParametersPrefab	19	m_MaxToleratedPollution	System.Single	If the fresh water pollution exceeds this percentage, notifications will be shown on the pump/consumer
WaterPipeParametersPrefab	20	m_WaterPipePollutionSpreadInterval	System.Int32	The interval at which pollution spreads in pipes. Higher numbers = slower spread and faster cleanup
WaterPipeParametersPrefab	21	m_StaleWaterPipePurification	System.Single	How much pollution is removed from water pipes without any flow, per tick
WaterPowered	0			
WaterPowered	1	m_ProductionFactor	System.Single	
WaterPowered	2	m_CapacityFactor	System.Single	
WaterPumpingStation	0			
WaterPumpingStation	1	m_Capacity	System.Int32	
WaterPumpingStation	2	m_Purification	System.Single	
WaterPumpingStation	3	m_AllowedWaterTypes	Game.Prefabs.AllowedWaterTypes	
WaterRenderSettingsPrefab	0			
WaterRenderSettingsPrefab	1	m_FoamAmount	System.Single	
WaterRenderSettingsPrefab	2	m_FoamFadeRange	Unity.Mathematics.float2	
WaterRenderSettingsPrefab	3	m_WavesMultiplier	System.Single	
WaterRenderSettingsPrefab	4	m_LakeWavesMultiplier	System.Single	
WaterRenderSettingsPrefab	5	m_MinWaterAmountForWaves	System.Single	
WaterRenderSettingsPrefab	6	m_CausticsPlaneDistance	System.Single	
WaterRenderSettingsPrefab	7	m_CausticsIntensity	System.Single	
WaterRenderSettingsPrefab	8	m_RipplesWindSpeed	System.Single	
WaterRenderSettingsPrefab	9	m_RipplesChaos	System.Single	
WaterRenderSettingsPrefab	10	m_SmoothnessClose	System.Single	
WaterRenderSettingsPrefab	11	m_SmoothnessDistant	System.Single	
WaterRenderSettingsPrefab	12	m_SmoothnessRange	Unity.Mathematics.float2	
WaterRenderSettingsPrefab	13	m_WaterColor	UnityEngine.Color	
WaterRenderSettingsPrefab	14	m_AbsorptionDistance	System.Single	
WaterRenderSettingsPrefab	15	m_MaxRefractionDistance	System.Single	
WaterRenderSettingsPrefab	16	m_WaterScatteringColor	UnityEngine.Color	
WaterRenderSettingsPrefab	17	m_AmbientScattering	System.Single	
WaterRenderSettingsPrefab	18	m_HeightScattering	System.Single	
WaterRenderSettingsPrefab	19	m_DisplacementScattering	System.Single	
WaterRenderSettingsPrefab	20	m_DirectLightTipScattering	System.Single	
WaterRenderSettingsPrefab	21	m_DirectLightBodyScattering	System.Single	
WaterRenderSettingsPrefab	22	m_SeaWindAffectWavesDirection	System.Boolean	
WaterSource	0			
WaterSource	1	m_Radius	System.Single	
WaterSource	2	m_Height	System.Single	
WaterSource	3	m_Polluted	System.Single	
WaterTower	0			
WaterwayPrefab	0			
WaterwayPrefab	1	m_SpeedLimit	System.Single	
WaterwayPrefab	2	m_Sections	Game.Prefabs.NetSectionInfo[]	
WaterwayPrefab	3	m_EdgeStates	Game.Prefabs.NetEdgeStateInfo[]	
WaterwayPrefab	4	m_NodeStates	Game.Prefabs.NetNodeStateInfo[]	
WaterwayPrefab	5	m_MaxSlopeSteepness	System.Single	
WaterwayPrefab	6	m_AggregateType	Game.Prefabs.AggregateNetPrefab	
WaterwayPrefab	7	m_StyleType	Game.Prefabs.GroupPrefab	
WaterwayPrefab	8	m_InvertMode	Game.Prefabs.CompositionInvertMode	
WeatherAudioPrefab	0			
WeatherAudioPrefab	1	m_WaterAmbientAudio	Game.Prefabs.EffectPrefab	The water ambient audio clip
WeatherAudioPrefab	2	m_WaterAudioIntensity	System.Single	The water audio's intensity that will be applied to the audio clip's volume
WeatherAudioPrefab	3	m_WaterFadeSpeed	System.Single	The water audio's fade in & fade out speed
WeatherAudioPrefab	4	m_WaterAudioEnabledZoom	System.Int32	The water audio will not be heard when the camera zoom is bigger than it
WeatherAudioPrefab	5	m_WaterAudioNearDistance	System.Int32	The near cell's index distance that can play the water audio 
WeatherAudioPrefab	6	m_LightningSoundSpeed	System.Single	The lightning sound speed that affect the delay
WeatherAudioPrefab	7	m_LightningAudio	Game.Prefabs.EffectPrefab	The lightning audio clip
WeatherObject	0			
WeatherObject	1	m_RequireSnow	System.Boolean	
WeatherObject	2	m_ForbidSnow	System.Boolean	
WeatherOverride	0			
WeatherOverride	1	m_Placeholders	Game.Prefabs.Climate.WeatherPrefab[]	
WeatherPhenomenon	0			
WeatherPhenomenon	1	m_OccurrenceProbability	System.Single	
WeatherPhenomenon	2	m_OccurenceTemperature	Colossal.Mathematics.Bounds1	
WeatherPhenomenon	3	m_OccurenceRain	Colossal.Mathematics.Bounds1	
WeatherPhenomenon	4	m_OccurenceCloudiness	Colossal.Mathematics.Bounds1	
WeatherPhenomenon	5	m_Duration	Colossal.Mathematics.Bounds1	
WeatherPhenomenon	6	m_PhenomenonRadius	Colossal.Mathematics.Bounds1	
WeatherPhenomenon	7	m_HotspotRadius	Colossal.Mathematics.Bounds1	
WeatherPhenomenon	8	m_LightningInterval	Colossal.Mathematics.Bounds1	
WeatherPhenomenon	9	m_HotspotInstability	System.Single	
WeatherPhenomenon	10	m_DamageSeverity	System.Single	
WeatherPhenomenon	11	m_DangerLevel	System.Single	How dangerous the disaster is for the cims in the city. Determines how likely cims will leave shelter while the disaster is ongoing
WeatherPhenomenon	12	m_Evacuate	System.Boolean	
WeatherPhenomenon	13	m_StayIndoors	System.Boolean	
WeatherPhenomenonMode	0			
WeatherPhenomenonMode	1	m_ModeDatas	Game.Prefabs.Modes.WeatherPhenomenonMode+ModeData[]	
WeatherPlaceholder	0			
WeatherPrefab	0			
WeatherPrefab	1	m_RandomizationLayer	Game.Prefabs.Climate.WeatherPrefab+RandomizationLayer	
WeatherPrefab	2	m_CloudinessRange	Unity.Mathematics.float2	
WeatherPrefab	3	m_Classification	Game.Simulation.ClimateSystem+WeatherClassification	
WeatherPrefab	4	<overrideableProperties>k__BackingField	System.Collections.Generic.IReadOnlyCollection`1[Game.Prefabs.Climate.OverrideablePropertiesComponent]	
WelfareOffice	0			
WhiteBalanceProperties	0			
WhiteBalanceProperties	1	m_Temperature	UnityEngine.Rendering.ClampedFloatParameter	
WhiteBalanceProperties	2	m_Tint	UnityEngine.Rendering.ClampedFloatParameter	
WhiteBalanceProperties	3	m_InterpolationMode	Game.Prefabs.Climate.OverrideablePropertiesComponent+InterpolationMode	
WhiteBalanceProperties	4	m_InterpolationTime	System.Single	
Wildlife	0			
Wildlife	1	m_TripLength	Colossal.Mathematics.Bounds1	
Wildlife	2	m_IdleTime	Colossal.Mathematics.Bounds1	
Wildlife	3	m_MinGroupMemberCount	System.Int32	
Wildlife	4	m_MaxGroupMemberCount	System.Int32	
Wildlife	5	m_PrimaryTravelMethod	Game.Creatures.AnimalTravelFlags	
WindPowered	0			
WindPowered	1	m_MaximumWind	System.Single	
WindPowered	2	m_Production	System.Int32	
Workplace	0			
Workplace	1	m_Workplaces	System.Int32	The max amount of workers for City Service Buildings. ATTENTION: the other companies' max amount of workers changed dynamically, the max amount of workers of them depend on the m_MaxWorkersPerCell of each company prefab data
Workplace	2	m_MinimumWorkersLimit	System.Int32	The minimum amount of workers of this workplace
Workplace	3	m_Complexity	Game.Prefabs.WorkplaceComplexity	
Workplace	4	m_EveningShiftProbability	System.Single	
Workplace	5	m_NightShiftProbability	System.Single	
Workplace	6	m_WorkConditions	System.Int32	Offset to employee happiness
WorkProviderParameterPrefab	0			
WorkProviderParameterPrefab	1	m_UneducatedNotificationPrefab	Game.Prefabs.NotificationIconPrefab	
WorkProviderParameterPrefab	2	m_EducatedNotificationPrefab	Game.Prefabs.NotificationIconPrefab	
WorkProviderParameterPrefab	3	m_UneducatedNotificationDelay	System.Int16	Delay in ticks for the 'missing uneducated workers' notification to appear (512 ticks per day)
WorkProviderParameterPrefab	4	m_EducatedNotificationDelay	System.Int16	Delay in ticks for the 'missing educated workers' notification to appear (512 ticks per day)
WorkProviderParameterPrefab	5	m_UneducatedNotificationLimit	System.Single	Percentage of uneducated workers missing for the 'missing uneducated workers' notification to show up
WorkProviderParameterPrefab	6	m_EducatedNotificationLimit	System.Single	Percentage of educated workers missing for the 'missing educated workers' notification to show up
WorkProviderParameterPrefab	7	m_SeniorEmployeeLevel	System.Int32	
WorkRoutePrefab	0			
WorkRoutePrefab	1	m_RouteRoadType	Game.Net.RoadTypes	
WorkRoutePrefab	2	m_SizeClass	Game.Vehicles.SizeClass	
WorkRoutePrefab	3	m_MapFeature	Game.Areas.MapFeature	
WorkRoutePrefab	4	m_Material	UnityEngine.Material	
WorkRoutePrefab	5	m_Width	System.Single	
WorkRoutePrefab	6	m_SegmentLength	System.Single	
WorkRoutePrefab	7	m_Color	UnityEngine.Color	
WorkRoutePrefab	8	m_LocaleID	System.String	
WorkStop	0			
WorkStop	1	m_RouteRoadType	Game.Net.RoadTypes	
WorkStop	2	m_WorkLocation	System.Boolean	
WorkVehicle	0			
WorkVehicle	1	m_WorkType	Game.Vehicles.VehicleWorkType	
WorkVehicle	2	m_MapFeature	Game.Areas.MapFeature	
WorkVehicle	3	m_Resources	Game.Economy.ResourceInEditor[]	
WorkVehicle	4	m_MaxWorkAmount	System.Single	
XPParametersPrefab	0			
XPParametersPrefab	1	m_XPPerPopulation	System.Single	
XPParametersPrefab	2	m_XPPerHappiness	System.Single	
ZoneBlockPrefab	0			
ZoneBlockPrefab	1	m_Material	UnityEngine.Material	
ZoneBlockPrefab	2	m_ZoneType	Game.Prefabs.ZonePrefab	
ZoneBuiltRequirementPrefab	0			
ZoneBuiltRequirementPrefab	1	m_RequiredTheme	Game.Prefabs.ThemePrefab	
ZoneBuiltRequirementPrefab	2	m_RequiredZone	Game.Prefabs.ZonePrefab	
ZoneBuiltRequirementPrefab	3	m_RequiredType	Game.Zones.AreaType	
ZoneBuiltRequirementPrefab	4	m_MinimumSquares	System.Int32	
ZoneBuiltRequirementPrefab	5	m_MinimumCount	System.Int32	
ZoneBuiltRequirementPrefab	6	m_MinimumLevel	System.Int32	
ZoneBuiltRequirementPrefab	7	m_LabelID	System.String	
ZonePollution	0			
ZonePollution	1	m_GroundPollution	System.Single	
ZonePollution	2	m_AirPollution	System.Single	
ZonePollution	3	m_NoisePollution	System.Single	
ZonePrefab	0			
ZonePrefab	1	m_AreaType	Game.Zones.AreaType	
ZonePrefab	2	m_Color	UnityEngine.Color	
ZonePrefab	3	m_Edge	UnityEngine.Color	
ZonePrefab	4	m_Office	System.Boolean	
ZonePreferencePrefab	0			
ZonePreferencePrefab	1	m_ResidentialSignificanceServices	System.Single	
ZonePreferencePrefab	2	m_ResidentialSignificanceWorkplaces	System.Single	
ZonePreferencePrefab	3	m_ResidentialSignificanceLandValue	System.Single	
ZonePreferencePrefab	4	m_ResidentialSignificancePollution	Unity.Mathematics.float3	The pollution factor that affect the residential suitability, x is the ground pollution, y is noise pollution, z is air pollution
ZonePreferencePrefab	5	m_ResidentialNeutralLandValue	System.Single	
ZonePreferencePrefab	6	m_CommercialSignificanceConsumers	System.Single	
ZonePreferencePrefab	7	m_CommercialSignificanceCompetitors	System.Single	
ZonePreferencePrefab	8	m_CommercialSignificanceWorkplaces	System.Single	
ZonePreferencePrefab	9	m_CommercialSignificanceLandValue	System.Single	
ZonePreferencePrefab	10	m_CommercialNeutralLandValue	System.Single	
ZonePreferencePrefab	11	m_IndustrialSignificanceInput	System.Single	
ZonePreferencePrefab	12	m_IndustrialSignificanceOutside	System.Single	
ZonePreferencePrefab	13	m_IndustrialSignificanceLandValue	System.Single	
ZonePreferencePrefab	14	m_IndustrialNeutralLandValue	System.Single	
ZonePreferencePrefab	15	m_OfficeSignificanceEmployees	System.Single	
ZonePreferencePrefab	16	m_OfficeSignificanceServices	System.Single	
ZoneProperties	0			
ZoneProperties	1	m_ScaleResidentials	System.Boolean	~If set TRUE the Zone Buildings will scale the amount of Residential Properties, based on Lot Size and the Building Level. If set to FALSE then this Zone Type will be LOW DENSITY
Amount of Apartments is calculated in the following formula:
 = (1f + 0.25f * (level - 1)) * buildingPrefab.lotSize * m_ResidentialProperties)~
ZoneProperties	2	m_ResidentialProperties	System.Single	~If SCALE RESIDENTIALS is set to TRUE, then this Zone type can be MEDIUM or HIGH DENSITY. Value here determines how many Apartments there are per cell of a building. This is then multiplied with Lot Size to get the total amount of Apartments in the building.
